claveempleado,dia,horario,idasignatura,idgrado,asignaturalab,seccion,semestre,nombre_materia
2941,4,6,103,1,0,28,1,Adjunto Química en la Vida Cotidiana
2941,5,5,103,1,0,24,1,Adjunto Química en la Vida Cotidiana
2941,5,6,103,1,0,24,1,Adjunto Química en la Vida Cotidiana
2943,1,1,68,3,0,6,5,Fundamentos de Economía
2943,1,2,68,3,0,6,5,Fundamentos de Economía
2943,1,3,68,3,0,5,5,Fundamentos de Economía
2943,1,4,68,3,0,5,5,Fundamentos de Economía
2943,1,5,68,3,0,9,5,Fundamentos de Economía
2943,1,6,68,3,0,9,5,Fundamentos de Economía
2943,1,15,41,3,0,18,5,Sociología
2943,1,16,41,3,0,18,5,Sociología
2943,2,1,68,3,0,6,5,Fundamentos de Economía
2943,2,2,68,3,0,6,5,Fundamentos de Economía
2943,2,3,68,3,0,8,5,Fundamentos de Economía
2943,2,4,68,3,0,8,5,Fundamentos de Economía
2943,2,13,41,3,0,18,5,Sociología
2943,2,14,41,3,0,18,5,Sociología
2943,3,1,68,3,0,7,5,Fundamentos de Economía
2943,3,2,68,3,0,7,5,Fundamentos de Economía
2943,3,3,68,3,0,8,5,Fundamentos de Economía
2943,3,4,68,3,0,8,5,Fundamentos de Economía
2943,3,5,68,3,0,9,5,Fundamentos de Economía
2943,3,6,68,3,0,9,5,Fundamentos de Economía
2943,3,13,41,3,0,16,5,Sociología
2943,3,14,41,3,0,16,5,Sociología
2943,3,15,41,3,0,13,5,Sociología
2943,3,16,41,3,0,13,5,Sociología
2943,4,3,68,3,0,5,5,Fundamentos de Economía
2943,4,4,68,3,0,5,5,Fundamentos de Economía
2943,4,13,41,3,0,16,5,Sociología
2943,4,14,41,3,0,16,5,Sociología
2943,4,15,41,3,0,19,5,Sociología
2943,4,16,41,3,0,19,5,Sociología
2943,5,1,68,3,0,7,5,Fundamentos de Economía
2943,5,2,68,3,0,7,5,Fundamentos de Economía
2943,5,13,41,3,0,19,5,Sociología
2943,5,14,41,3,0,19,5,Sociología
2943,5,15,41,3,0,13,5,Sociología
2943,5,16,41,3,0,13,5,Sociología
3628,1,11,59,3,77,19,5,Anatomía 1
3628,1,12,59,3,77,19,5,Anatomía 1
3628,2,9,59,3,77,17,5,Anatomía 1
3628,2,10,59,3,77,17,5,Anatomía 1
3628,2,11,59,3,77,18,5,Anatomía 1
3628,2,12,59,3,77,18,5,Anatomía 1
3628,2,13,59,3,77,22,5,Anatomía 1
3628,2,14,59,3,77,22,5,Anatomía 1
3628,2,15,59,3,77,15,5,Anatomía 1
3628,2,16,59,3,77,15,5,Anatomía 1
3628,3,9,59,3,77,15,5,Anatomía 1
3628,3,10,59,3,77,15,5,Anatomía 1
3628,3,11,59,3,77,18,5,Anatomía 1
3628,3,12,59,3,77,18,5,Anatomía 1
3628,3,13,59,3,77,22,5,Anatomía 1
3628,3,14,59,3,77,22,5,Anatomía 1
3628,4,11,59,3,77,14,5,Anatomía 1
3628,4,12,59,3,77,14,5,Anatomía 1
3628,4,13,59,3,77,19,5,Anatomía 1
3628,4,14,59,3,77,19,5,Anatomía 1
3628,4,15,59,3,77,16,5,Anatomía 1
3628,4,16,59,3,77,16,5,Anatomía 1
3628,5,11,59,3,77,17,5,Anatomía 1
3628,5,12,59,3,77,17,5,Anatomía 1
3628,5,13,59,3,77,14,5,Anatomía 1
3628,5,14,59,3,77,14,5,Anatomía 1
3628,5,15,59,3,77,16,5,Anatomía 1
3628,5,16,59,3,77,16,5,Anatomía 1
3841,1,1,98,1,0,31,1,Responsabilidad Social Universitaria
3841,1,2,98,1,0,31,1,Responsabilidad Social Universitaria
3841,1,3,98,1,0,23,1,Responsabilidad Social Universitaria
3841,1,4,98,1,0,23,1,Responsabilidad Social Universitaria
3841,1,7,98,1,0,25,1,Responsabilidad Social Universitaria
3841,1,8,98,1,0,19,1,Responsabilidad Social Universitaria
3841,2,1,98,1,0,7,1,Responsabilidad Social Universitaria
3841,2,2,98,1,0,7,1,Responsabilidad Social Universitaria
3841,2,3,98,1,0,19,1,Responsabilidad Social Universitaria
3841,2,4,98,1,0,19,1,Responsabilidad Social Universitaria
3841,2,5,98,1,0,25,1,Responsabilidad Social Universitaria
3841,2,6,98,1,0,25,1,Responsabilidad Social Universitaria
3841,2,7,98,1,0,11,1,Responsabilidad Social Universitaria
3841,3,1,98,1,0,30,1,Responsabilidad Social Universitaria
3841,3,2,98,1,0,30,1,Responsabilidad Social Universitaria
3841,3,3,98,1,0,27,1,Responsabilidad Social Universitaria
3841,3,4,98,1,0,27,1,Responsabilidad Social Universitaria
3841,3,7,98,1,0,18,1,Responsabilidad Social Universitaria
3841,4,1,98,1,0,11,1,Responsabilidad Social Universitaria
3841,4,2,98,1,0,11,1,Responsabilidad Social Universitaria
3841,4,3,98,1,0,7,1,Responsabilidad Social Universitaria
3841,4,4,98,1,0,23,1,Responsabilidad Social Universitaria
3841,4,6,98,1,0,30,1,Responsabilidad Social Universitaria
3841,4,8,98,1,0,27,1,Responsabilidad Social Universitaria
3841,5,4,98,1,0,31,1,Responsabilidad Social Universitaria
3841,5,7,98,1,0,18,1,Responsabilidad Social Universitaria
3841,5,8,98,1,0,18,1,Responsabilidad Social Universitaria
3908,1,7,38,3,0,3,5,Análisis Literario 3
3908,1,8,38,3,0,3,5,Análisis Literario 3
3908,1,9,38,3,0,17,5,Análisis Literario 3
3908,1,10,38,3,0,17,5,Análisis Literario 3
3908,1,13,63,3,0,11,5,Historia del Arte
3908,1,14,63,3,0,11,5,Historia del Arte
3908,2,3,38,3,0,9,5,Análisis Literario 3
3908,2,4,38,3,0,9,5,Análisis Literario 3
3908,2,5,38,3,0,5,5,Análisis Literario 3
3908,2,6,38,3,0,5,5,Análisis Literario 3
3908,2,7,38,3,0,3,5,Análisis Literario 3
3908,2,8,38,3,0,3,5,Análisis Literario 3
3908,2,9,63,3,0,11,5,Historia del Arte
3908,2,10,63,3,0,11,5,Historia del Arte
3908,2,11,38,3,0,19,5,Análisis Literario 3
3908,2,12,38,3,0,19,5,Análisis Literario 3
3908,3,3,38,3,0,9,5,Análisis Literario 3
3908,3,4,38,3,0,9,5,Análisis Literario 3
3908,3,5,38,3,0,8,5,Análisis Literario 3
3908,3,6,38,3,0,8,5,Análisis Literario 3
3908,3,9,38,3,0,19,5,Análisis Literario 3
3908,3,10,38,3,0,19,5,Análisis Literario 3
3908,3,13,63,3,0,13,5,Historia del Arte
3908,3,14,63,3,0,13,5,Historia del Arte
3908,4,11,38,3,0,17,5,Análisis Literario 3
3908,4,12,38,3,0,17,5,Análisis Literario 3
3908,4,13,63,3,0,13,5,Historia del Arte
3908,4,14,63,3,0,13,5,Historia del Arte
3908,5,3,38,3,0,8,5,Análisis Literario 3
3908,5,4,38,3,0,8,5,Análisis Literario 3
3908,5,7,38,3,0,5,5,Análisis Literario 3
3908,5,8,38,3,0,5,5,Análisis Literario 3
3938,1,1,94,1,0,23,1,Las Matemáticas en mi Entorno
3938,1,2,94,1,0,23,1,Las Matemáticas en mi Entorno
3938,1,5,94,1,0,6,1,Las Matemáticas en mi Entorno
3938,1,6,94,1,0,6,1,Las Matemáticas en mi Entorno
3938,1,7,94,1,0,8,1,Las Matemáticas en mi Entorno
3938,1,8,94,1,0,11,1,Las Matemáticas en mi Entorno
3938,2,2,94,1,0,20,1,Las Matemáticas en mi Entorno
3938,2,3,94,1,0,17,1,Las Matemáticas en mi Entorno
3938,2,5,94,1,0,8,1,Las Matemáticas en mi Entorno
3938,2,6,94,1,0,8,1,Las Matemáticas en mi Entorno
3938,2,7,94,1,0,23,1,Las Matemáticas en mi Entorno
3938,2,8,94,1,0,23,1,Las Matemáticas en mi Entorno
3938,3,1,94,1,0,6,1,Las Matemáticas en mi Entorno
3938,3,2,94,1,0,6,1,Las Matemáticas en mi Entorno
3938,3,3,94,1,0,20,1,Las Matemáticas en mi Entorno
3938,3,4,94,1,0,20,1,Las Matemáticas en mi Entorno
3938,3,5,94,1,0,11,1,Las Matemáticas en mi Entorno
3938,3,6,94,1,0,11,1,Las Matemáticas en mi Entorno
3938,3,7,94,1,0,5,1,Las Matemáticas en mi Entorno
3938,3,8,94,1,0,5,1,Las Matemáticas en mi Entorno
3938,4,1,94,1,0,23,1,Las Matemáticas en mi Entorno
3938,4,2,94,1,0,6,1,Las Matemáticas en mi Entorno
3938,4,3,94,1,0,17,1,Las Matemáticas en mi Entorno
3938,4,4,94,1,0,17,1,Las Matemáticas en mi Entorno
3938,4,5,94,1,0,8,1,Las Matemáticas en mi Entorno
3938,4,6,94,1,0,8,1,Las Matemáticas en mi Entorno
3938,4,7,94,1,0,5,1,Las Matemáticas en mi Entorno
3938,5,1,94,1,0,20,1,Las Matemáticas en mi Entorno
3938,5,2,94,1,0,20,1,Las Matemáticas en mi Entorno
3938,5,3,94,1,0,11,1,Las Matemáticas en mi Entorno
3938,5,4,94,1,0,11,1,Las Matemáticas en mi Entorno
3938,5,5,94,1,0,17,1,Las Matemáticas en mi Entorno
3938,5,6,94,1,0,17,1,Las Matemáticas en mi Entorno
3938,5,7,94,1,0,5,1,Las Matemáticas en mi Entorno
3938,5,8,94,1,0,5,1,Las Matemáticas en mi Entorno
4093,1,1,40,3,0,5,5,Lengua Extranjera 5 (Inglés)
4093,1,2,40,3,0,5,5,Lengua Extranjera 5 (Inglés)
4093,1,5,40,3,0,1,5,Lengua Extranjera 5 (Inglés)
4093,1,6,40,3,0,1,5,Lengua Extranjera 5 (Inglés)
4093,2,1,40,3,0,5,5,Lengua Extranjera 5 (Inglés)
4093,2,2,40,3,0,5,5,Lengua Extranjera 5 (Inglés)
4093,2,3,40,3,0,3,5,Lengua Extranjera 5 (Inglés)
4093,2,4,40,3,0,3,5,Lengua Extranjera 5 (Inglés)
4093,2,5,40,3,0,1,5,Lengua Extranjera 5 (Inglés)
4093,2,6,40,3,0,1,5,Lengua Extranjera 5 (Inglés)
4093,3,5,40,3,0,3,5,Lengua Extranjera 5 (Inglés)
4093,3,6,40,3,0,3,5,Lengua Extranjera 5 (Inglés)
4093,3,15,152,2,0,20,3,Beginner III
4093,3,16,152,2,0,20,3,Beginner III
4093,4,1,40,3,0,9,5,Lengua Extranjera 5 (Inglés)
4093,4,2,40,3,0,9,5,Lengua Extranjera 5 (Inglés)
4093,4,15,152,2,0,20,3,Beginner III
4093,4,16,152,2,0,20,3,Beginner III
4093,5,5,40,3,0,9,5,Lengua Extranjera 5 (Inglés)
4093,5,6,40,3,0,9,5,Lengua Extranjera 5 (Inglés)
4138,1,13,163,2,0,15,3,Tutor de Segundo
4138,1,14,163,2,0,15,3,Tutor de Segundo
4138,1,15,163,2,0,10,3,Tutor de Segundo
4138,1,16,163,2,0,10,3,Tutor de Segundo
4138,2,13,164,3,0,11,5,Tutor de Tercero
4138,2,14,164,3,0,11,5,Tutor de Tercero
4138,3,15,163,2,0,7,3,Tutor de Segundo
4138,3,16,163,2,0,7,3,Tutor de Segundo
4138,4,13,164,3,0,10,5,Tutor de Tercero
4138,4,14,164,3,0,10,5,Tutor de Tercero
4138,5,13,164,3,0,17,5,Tutor de Tercero
4138,5,14,164,3,0,17,5,Tutor de Tercero
4138,5,15,163,2,0,8,3,Tutor de Segundo
4138,5,16,163,2,0,8,3,Tutor de Segundo
4171,1,10,156,2,0,26,3,Los seres vivos y su diversidad
4171,1,11,156,2,0,27,3,Los seres vivos y su diversidad
4171,1,12,156,2,0,27,3,Los seres vivos y su diversidad
4171,3,9,156,2,0,17,3,Los seres vivos y su diversidad
4171,3,10,156,2,0,17,3,Los seres vivos y su diversidad
4171,3,13,156,2,0,26,3,Los seres vivos y su diversidad
4171,3,14,156,2,0,26,3,Los seres vivos y su diversidad
4171,4,9,156,2,0,17,3,Los seres vivos y su diversidad
4171,4,10,156,2,0,17,3,Los seres vivos y su diversidad
4171,4,11,156,2,0,27,3,Los seres vivos y su diversidad
4171,4,12,156,2,0,27,3,Los seres vivos y su diversidad
4171,5,9,156,2,0,27,3,Los seres vivos y su diversidad
4171,5,10,156,2,0,17,3,Los seres vivos y su diversidad
4171,5,11,156,2,0,26,3,Los seres vivos y su diversidad
4171,5,12,156,2,0,26,3,Los seres vivos y su diversidad
4172,1,13,158,2,0,29,3,Diagnóstico comunitario participativo
4172,1,14,158,2,0,29,3,Diagnóstico comunitario participativo
4172,1,15,158,2,0,8,3,Diagnóstico comunitario participativo
4172,1,16,158,2,0,8,3,Diagnóstico comunitario participativo
4172,2,11,158,2,0,27,3,Diagnóstico comunitario participativo
4172,2,12,158,2,0,27,3,Diagnóstico comunitario participativo
4172,2,13,158,2,0,26,3,Diagnóstico comunitario participativo
4172,2,14,158,2,0,26,3,Diagnóstico comunitario participativo
4172,3,13,158,2,0,28,3,Diagnóstico comunitario participativo
4172,3,14,158,2,0,28,3,Diagnóstico comunitario participativo
4172,3,15,158,2,0,29,3,Diagnóstico comunitario participativo
4172,3,16,158,2,0,29,3,Diagnóstico comunitario participativo
4172,4,11,158,2,0,26,3,Diagnóstico comunitario participativo
4172,4,12,158,2,0,26,3,Diagnóstico comunitario participativo
4172,4,13,158,2,0,27,3,Diagnóstico comunitario participativo
4172,4,14,158,2,0,27,3,Diagnóstico comunitario participativo
4172,4,15,158,2,0,8,3,Diagnóstico comunitario participativo
4172,4,16,158,2,0,8,3,Diagnóstico comunitario participativo
4172,5,11,158,2,0,28,3,Diagnóstico comunitario participativo
4172,5,12,158,2,0,28,3,Diagnóstico comunitario participativo
4174,1,11,153,2,0,6,3,Investigación y sociedad
4174,1,12,153,2,0,6,3,Investigación y sociedad
4174,1,13,153,2,0,2,3,Investigación y sociedad
4174,1,14,153,2,0,2,3,Investigación y sociedad
4174,1,15,153,2,0,4,3,Investigación y sociedad
4174,1,16,153,2,0,4,3,Investigación y sociedad
4174,2,13,153,2,0,1,3,Investigación y sociedad
4174,2,14,153,2,0,1,3,Investigación y sociedad
4174,2,15,153,2,0,4,3,Investigación y sociedad
4174,2,16,153,2,0,4,3,Investigación y sociedad
4174,4,11,153,2,0,1,3,Investigación y sociedad
4174,4,12,153,2,0,1,3,Investigación y sociedad
4174,4,13,153,2,0,6,3,Investigación y sociedad
4174,4,14,153,2,0,6,3,Investigación y sociedad
4174,4,15,153,2,0,2,3,Investigación y sociedad
4174,4,16,153,2,0,2,3,Investigación y sociedad
4178,1,9,164,3,0,22,5,Tutor de Tercero
4178,1,10,164,3,0,22,5,Tutor de Tercero
4178,1,11,163,2,0,14,3,Tutor de Segundo
4178,1,12,163,2,0,14,3,Tutor de Segundo
4178,2,11,164,3,0,13,5,Tutor de Tercero
4178,2,12,164,3,0,13,5,Tutor de Tercero
4178,2,13,164,3,0,16,5,Tutor de Tercero
4178,2,14,164,3,0,16,5,Tutor de Tercero
4178,2,15,157,2,0,1,3,Relaciones humanas efectivas
4178,2,15,163,2,0,1,3,Tutor de Segundo
4178,2,16,157,2,0,1,3,Relaciones humanas efectivas
4178,2,16,163,2,0,1,3,Tutor de Segundo
4178,3,11,163,2,0,19,3,Tutor de Segundo
4178,3,12,163,2,0,19,3,Tutor de Segundo
4178,3,13,164,3,0,14,5,Tutor de Tercero
4178,3,14,164,3,0,14,5,Tutor de Tercero
4178,3,15,164,3,0,12,5,Tutor de Tercero
4178,3,16,164,3,0,12,5,Tutor de Tercero
4178,4,11,163,2,0,18,3,Tutor de Segundo
4178,4,12,163,2,0,18,3,Tutor de Segundo
4178,4,13,163,2,0,26,3,Tutor de Segundo
4178,4,14,163,2,0,26,3,Tutor de Segundo
4178,4,15,157,2,0,12,3,Relaciones humanas efectivas
4178,4,15,163,2,0,12,3,Tutor de Segundo
4178,4,16,157,2,0,12,3,Relaciones humanas efectivas
4178,4,16,163,2,0,12,3,Tutor de Segundo
4178,5,11,163,2,0,3,3,Tutor de Segundo
4178,5,12,163,2,0,3,3,Tutor de Segundo
4178,5,13,163,2,0,4,3,Tutor de Segundo
4178,5,14,163,2,0,4,3,Tutor de Segundo
4196,1,1,38,3,0,1,5,Análisis Literario 3
4196,1,2,38,3,0,1,5,Análisis Literario 3
4196,1,5,38,3,0,7,5,Análisis Literario 3
4196,1,6,38,3,0,7,5,Análisis Literario 3
4196,1,7,41,3,0,21,5,Sociología
4196,1,8,41,3,0,21,5,Sociología
4196,1,9,41,3,0,12,5,Sociología
4196,1,10,41,3,0,12,5,Sociología
4196,2,1,41,3,0,4,5,Sociología
4196,2,2,41,3,0,4,5,Sociología
4196,2,3,38,3,0,7,5,Análisis Literario 3
4196,2,4,38,3,0,7,5,Análisis Literario 3
4196,2,7,38,3,0,2,5,Análisis Literario 3
4196,2,8,38,3,0,2,5,Análisis Literario 3
4196,3,1,41,3,0,4,5,Sociología
4196,3,2,41,3,0,4,5,Sociología
4196,3,5,38,3,0,1,5,Análisis Literario 3
4196,3,6,38,3,0,1,5,Análisis Literario 3
4196,3,7,38,3,0,2,5,Análisis Literario 3
4196,3,8,38,3,0,2,5,Análisis Literario 3
4196,3,9,41,3,0,20,5,Sociología
4196,3,10,41,3,0,20,5,Sociología
4196,4,1,41,3,0,21,5,Sociología
4196,4,2,41,3,0,21,5,Sociología
4196,4,5,151,1,0,9,1,Conformación histórica del mundo occidental
4196,4,6,151,1,0,9,1,Conformación histórica del mundo occidental
4196,5,1,151,1,0,9,1,Conformación histórica del mundo occidental
4196,5,2,151,1,0,9,1,Conformación histórica del mundo occidental
4196,5,13,41,3,0,20,5,Sociología
4196,5,14,41,3,0,20,5,Sociología
4196,5,15,41,3,0,12,5,Sociología
4196,5,16,41,3,0,12,5,Sociología
4220,1,1,92,1,0,27,1,Etimologías I
4220,1,2,92,1,0,27,1,Etimologías I
4220,1,3,92,1,0,14,1,Etimologías I
4220,1,4,92,1,0,14,1,Etimologías I
4220,1,5,92,1,0,23,1,Etimologías I
4220,1,6,92,1,0,23,1,Etimologías I
4220,1,7,92,1,0,28,1,Etimologías I
4220,1,8,92,1,0,28,1,Etimologías I
4220,2,1,92,1,0,16,1,Etimologías I
4220,2,2,92,1,0,16,1,Etimologías I
4220,2,3,92,1,0,11,1,Etimologías I
4220,2,4,92,1,0,11,1,Etimologías I
4220,2,5,92,1,0,6,1,Etimologías I
4220,2,6,92,1,0,6,1,Etimologías I
4220,2,7,92,1,0,29,1,Etimologías I
4220,2,8,92,1,0,29,1,Etimologías I
4220,3,3,92,1,0,11,1,Etimologías I
4220,3,4,92,1,0,11,1,Etimologías I
4220,3,5,92,1,0,29,1,Etimologías I
4220,3,6,92,1,0,29,1,Etimologías I
4220,3,7,92,1,0,27,1,Etimologías I
4220,3,8,92,1,0,27,1,Etimologías I
4220,4,1,92,1,0,16,1,Etimologías I
4220,4,2,92,1,0,16,1,Etimologías I
4220,4,7,92,1,0,28,1,Etimologías I
4220,4,8,92,1,0,28,1,Etimologías I
4220,5,1,92,1,0,23,1,Etimologías I
4220,5,2,92,1,0,23,1,Etimologías I
4220,5,5,92,1,0,14,1,Etimologías I
4220,5,6,92,1,0,14,1,Etimologías I
4220,5,7,92,1,0,6,1,Etimologías I
4220,5,8,92,1,0,6,1,Etimologías I
4300,1,1,103,1,0,30,1,Adjunto Química en la Vida Cotidiana
4300,1,2,103,1,0,30,1,Adjunto Química en la Vida Cotidiana
4300,1,5,94,1,0,31,1,Las Matemáticas en mi Entorno
4300,1,6,94,1,0,31,1,Las Matemáticas en mi Entorno
4300,2,3,103,1,0,31,1,Adjunto Química en la Vida Cotidiana
4300,2,4,103,1,0,31,1,Adjunto Química en la Vida Cotidiana
4300,3,1,94,1,0,31,1,Las Matemáticas en mi Entorno
4300,3,2,94,1,0,31,1,Las Matemáticas en mi Entorno
4300,3,3,94,1,0,30,1,Las Matemáticas en mi Entorno
4300,3,4,94,1,0,30,1,Las Matemáticas en mi Entorno
4300,3,5,103,1,0,18,1,Adjunto Química en la Vida Cotidiana
4300,3,6,103,1,0,18,1,Adjunto Química en la Vida Cotidiana
4300,3,7,103,1,0,17,1,Adjunto Química en la Vida Cotidiana
4300,3,8,103,1,0,17,1,Adjunto Química en la Vida Cotidiana
4300,4,5,94,1,0,30,1,Las Matemáticas en mi Entorno
4300,5,2,94,1,0,31,1,Las Matemáticas en mi Entorno
4300,5,3,103,1,0,14,1,Adjunto Química en la Vida Cotidiana
4300,5,4,103,1,0,14,1,Adjunto Química en la Vida Cotidiana
4300,5,7,94,1,0,30,1,Las Matemáticas en mi Entorno
4300,5,8,94,1,0,30,1,Las Matemáticas en mi Entorno
4444,1,9,156,2,0,21,3,Los seres vivos y su diversidad
4444,1,12,156,2,0,29,3,Los seres vivos y su diversidad
4444,1,15,62,3,84,20,5,Zoología
4444,1,16,62,3,84,20,5,Zoología
4444,2,11,156,2,0,29,3,Los seres vivos y su diversidad
4444,2,12,156,2,0,29,3,Los seres vivos y su diversidad
4444,2,13,62,3,84,20,5,Zoología
4444,2,14,62,3,84,20,5,Zoología
4444,4,15,156,2,0,21,3,Los seres vivos y su diversidad
4444,4,16,156,2,0,21,3,Los seres vivos y su diversidad
4444,5,13,156,2,0,29,3,Los seres vivos y su diversidad
4444,5,14,156,2,0,29,3,Los seres vivos y su diversidad
4444,5,15,156,2,0,21,3,Los seres vivos y su diversidad
4444,5,16,156,2,0,21,3,Los seres vivos y su diversidad
4515,1,9,155,2,0,27,3,Administración contemporánea y liderazgo emprendedor
4515,1,10,155,2,0,27,3,Administración contemporánea y liderazgo emprendedor
4515,1,11,155,2,0,24,3,Administración contemporánea y liderazgo emprendedor
4515,1,12,155,2,0,24,3,Administración contemporánea y liderazgo emprendedor
4515,1,13,155,2,0,28,3,Administración contemporánea y liderazgo emprendedor
4515,1,14,155,2,0,28,3,Administración contemporánea y liderazgo emprendedor
4515,1,15,155,2,0,26,3,Administración contemporánea y liderazgo emprendedor
4515,1,16,155,2,0,26,3,Administración contemporánea y liderazgo emprendedor
4515,2,9,155,2,0,24,3,Administración contemporánea y liderazgo emprendedor
4515,2,10,155,2,0,24,3,Administración contemporánea y liderazgo emprendedor
4515,2,11,155,2,0,22,3,Administración contemporánea y liderazgo emprendedor
4515,2,12,155,2,0,22,3,Administración contemporánea y liderazgo emprendedor
4515,2,13,155,2,0,28,3,Administración contemporánea y liderazgo emprendedor
4515,2,14,155,2,0,28,3,Administración contemporánea y liderazgo emprendedor
4515,2,15,155,2,0,23,3,Administración contemporánea y liderazgo emprendedor
4515,2,16,155,2,0,23,3,Administración contemporánea y liderazgo emprendedor
4515,3,9,155,2,0,27,3,Administración contemporánea y liderazgo emprendedor
4515,3,10,155,2,0,27,3,Administración contemporánea y liderazgo emprendedor
4515,3,11,155,2,0,29,3,Administración contemporánea y liderazgo emprendedor
4515,3,12,155,2,0,29,3,Administración contemporánea y liderazgo emprendedor
4515,3,13,155,2,0,25,3,Administración contemporánea y liderazgo emprendedor
4515,3,14,155,2,0,25,3,Administración contemporánea y liderazgo emprendedor
4515,4,9,155,2,0,22,3,Administración contemporánea y liderazgo emprendedor
4515,4,10,155,2,0,22,3,Administración contemporánea y liderazgo emprendedor
4515,4,15,155,2,0,25,3,Administración contemporánea y liderazgo emprendedor
4515,4,16,155,2,0,25,3,Administración contemporánea y liderazgo emprendedor
4515,5,9,155,2,0,29,3,Administración contemporánea y liderazgo emprendedor
4515,5,10,155,2,0,29,3,Administración contemporánea y liderazgo emprendedor
4515,5,13,155,2,0,23,3,Administración contemporánea y liderazgo emprendedor
4515,5,14,155,2,0,23,3,Administración contemporánea y liderazgo emprendedor
4515,5,15,155,2,0,26,3,Administración contemporánea y liderazgo emprendedor
4515,5,16,155,2,0,26,3,Administración contemporánea y liderazgo emprendedor
4570,1,3,40,3,0,7,5,Lengua Extranjera 5 (Inglés)
4570,1,4,40,3,0,7,5,Lengua Extranjera 5 (Inglés)
4570,1,5,40,3,0,6,5,Lengua Extranjera 5 (Inglés)
4570,1,6,40,3,0,6,5,Lengua Extranjera 5 (Inglés)
4570,2,9,40,3,0,10,5,Lengua Extranjera 5 (Inglés)
4570,2,10,40,3,0,10,5,Lengua Extranjera 5 (Inglés)
4570,2,11,40,3,0,22,5,Lengua Extranjera 5 (Inglés)
4570,2,12,40,3,0,22,5,Lengua Extranjera 5 (Inglés)
4570,3,5,40,3,0,7,5,Lengua Extranjera 5 (Inglés)
4570,3,6,40,3,0,7,5,Lengua Extranjera 5 (Inglés)
4570,3,9,40,3,0,10,5,Lengua Extranjera 5 (Inglés)
4570,3,10,40,3,0,10,5,Lengua Extranjera 5 (Inglés)
4570,4,5,40,3,0,21,5,Lengua Extranjera 5 (Inglés)
4570,4,6,40,3,0,21,5,Lengua Extranjera 5 (Inglés)
4570,5,3,40,3,0,6,5,Lengua Extranjera 5 (Inglés)
4570,5,4,40,3,0,6,5,Lengua Extranjera 5 (Inglés)
4570,5,5,40,3,0,21,5,Lengua Extranjera 5 (Inglés)
4570,5,6,40,3,0,21,5,Lengua Extranjera 5 (Inglés)
4570,5,9,40,3,0,22,5,Lengua Extranjera 5 (Inglés)
4570,5,10,40,3,0,22,5,Lengua Extranjera 5 (Inglés)
4589,1,11,156,2,0,20,3,Los seres vivos y su diversidad
4589,1,12,156,2,0,20,3,Los seres vivos y su diversidad
4589,1,15,156,2,0,2,3,Los seres vivos y su diversidad
4589,1,16,156,2,0,2,3,Los seres vivos y su diversidad
